id_jogo,nome,data_lancamento,desenvolvedor,publicadora,generos,categorias,plataformas,preco,moeda,jogadores_atuais
286160,Tabletop Simulator,2015-06-05,Berserk Games,Berserk Games,"Casual, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","windows, mac, linux",19.99,USD,
1817070,Marvel’s Spider-Man Remastered,2022-08-12,Insomniac Games,PlayStation Publishing LLC,"Action, Adventure, Casual","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play on TV, Family Sharing",windows,79.99,CAD,
274190,Broforce,2015-10-15,Free Lives,Devolver Digital,"Action, Adventure, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac, linux",46.99,BRL,
674940,Stick Fight: The Game,2017-09-28,Landfall West,Landfall,"Action, Casual, Indie","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","windows, mac",15.0,BRL,
2379780,Balatro,2024-02-20,LocalThunk,Playstack,"Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","windows, mac",44.99,BRL,
2709570,Supermarket Together,2024-08-09,DeadDevsTellNoLies,DeadDevsTellNoLies,"Casual, Indie, Simulation, Free To Play","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud",windows,0.0,FREE,
285900,Gang Beasts,2017-12-12,Boneloaf,Boneloaf,"Action, Adventure, Casual, Indie, Simulation","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac, linux",59.99,BRL,
99900,Spiral Knights,2011-06-14,Grey Havens,Grey Havens,"Action, Adventure, Casual, Free To Play, Indie, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support","windows, mac",0.0,FREE,
96000,The Tiny Bang Story,2011-04-22,Colibri Games,Colibri Games,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","windows, mac, linux",16.99,BRL,
880940,Pummel Party,2018-09-20,Rebuilt Games,Rebuilt Games,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Workshop, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",windows,46.99,BRL,
1454400,Cookie Clicker,2021-09-01,Orteil,Playsaurus,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing","windows, mac",4.99,USD,
585690,Minimalism,2017-02-08,PixelMouse,PixelMouse,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",windows,3.49,BRL,
262410,World of Guns: Gun Disassembly,2014-05-21,Noble Empire Corp.,Noble Empire Corp.,"Action, Casual, Indie, Simulation, Strategy, Free To Play","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases","windows, mac, linux",0.0,FREE,
3097560,Liar's Bar,2024-10-02,Curve Animation,Curve Animation,"Casual, Indie, Simulation, Strategy, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Family Sharing",windows,23.5,BRL,
838350,太吾绘卷 The Scroll Of Taiwu,2018-09-20,ConchShip Games,ConchShip Games,"Adventure, Casual, Indie, RPG, Strategy, Early Access","Single-player, Steam Workshop, Remote Play on Tablet, Family Sharing",windows,53.8,BRL,
2567870,Chained Together,2024-06-19,Anegar Games,Anegar Games,"Adventure, Casual, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Partial Controller Support, Remote Play Together, Family Sharing",windows,16.99,BRL,
265930,Goat Simulator,2014-04-01,Coffee Stain Studios,Coffee Stain Publishing,"Casual, Indie, Simulation","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac, linux",37.19,BRL,
1942280,Brotato,2023-06-23,Blobfish,Blobfish,"Action, Casual, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",windows,16.99,BRL,
238460,BattleBlock Theater®,2014-05-15,The Behemoth,The Behemoth,"Action, Adventure, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac, linux",27.99,BRL,
728880,Overcooked! 2,2018-08-07,Ghost Town Games Ltd.,Team17,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac, linux",14.97,BRL,
967050,Pacify,2019-02-22,Shawn Hitchcock,Hitchcock Games,"Action, Adventure, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing","windows, mac",16.99,BRL,
471710,Rec Room,2021-09-02,Rec Room,Rec Room,"Adventure, Casual, Massively Multiplayer, Free To Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, Tracked Controller Support, VR Supported, SteamVR Collectibles, In-App Purchases, Includes level editor",windows,0.0,FREE,
436150,Governor of Poker 3,2016-02-19,Playtika Ltd.,Playtika Ltd.,"Casual, Massively Multiplayer, Simulation, Free To Play","Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases","windows, mac",0.0,FREE,
427730,Who's Your Daddy?!,2016-05-13,Evil Tortilla Games,Evil Tortilla Games,"Action, Casual, Indie","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing","windows, mac",6.99,USD,
2670630,Supermarket Simulator,2024-02-20,Nokta Games,Nokta Games,"Casual, Indie, Simulation, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",windows,59.99,BRL,
207140,SpeedRunners,2016-04-19,DoubleDutch Games,tinyBuild,"Action, Casual, Indie, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac, linux",46.99,BRL,
431240,Golf With Your Friends,2020-05-19,Blacklight Interactive,Team17,"Casual, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Workshop, Partial Controller Support, Stats, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","windows, mac, linux",23.97,BRL,
17390,SPORE™,2008-12-19,Maxis™,Electronic Arts,"Action, Adventure, Casual, RPG, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing",windows,59.0,BRL,
437900,Party Jousting,2016-03-01,vikingfabian,vikingfabian,"Casual, Indie, Sports","Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play on TV, Remote Play Together",windows,0.0,FREE,
774171,Muse Dash,2019-06-19,peropero,hasuhasu,"Action, Casual, Indie","Single-player, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac",2.99,USD,
544810,KARDS - The WW2 Card Game,2020-04-15,1939 Games,1939 Games,"Casual, Indie, Strategy, Free To Play","Single-player, Multi-player, PvP, Online PvP, In-App Purchases, Remote Play on Tablet",windows,0.0,FREE,
1408720,Krunker,2021-02-01,FRVR,FRVR,"Action, Casual","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Partial Controller Support, Includes level editor, Family Sharing","windows, mac",0.0,FREE,
470220,UNO,2017-01-03,Ubisoft Entertainment,Ubisoft Entertainment,Casual,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",windows,9.99,USD,
303390,Dead Bits,2014-06-07,Microblast Games,SA Industry,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing","windows, mac",4.99,USD,
239820,Game Dev Tycoon,2013-08-29,Greenheart Games 💚,Greenheart Games 💚,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing","windows, mac, linux",3.49,USD,
280790,Creativerse,2017-05-08,Playful Corp.,Playful Corp.,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Trading Cards, Steam Workshop, Family Sharing",windows,24.99,USD,
666220,CS2D,2017-11-15,Unreal Software,Unreal Software,"Action, Casual, Indie, Free To Play","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Includes level editor","windows, linux",0.0,FREE,
1623730,Palworld,2024-01-18,Pocketpair,Pocketpair,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",windows,88.99,BRL,
304930,Unturned,2017-07-07,Smartly Dressed Games,Smartly Dressed Games,"Action, Adventure, Casual, Indie, Free To Play","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Valve Anti-Cheat enabled, Stats, Includes level editor, Remote Play on Tablet","windows, mac, linux",0.0,FREE,
105600,Terraria,2011-05-16,Re-Logic,Re-Logic,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",32.99,BRL,
431960,Wallpaper Engine,2018-11-16,Wallpaper Engine Team,Wallpaper Engine Team,"Casual, Indie, Animation & Modeling, Design & Illustration, Photo Editing, Utilities","Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Workshop, Includes level editor",windows,5600.0,KRW,
291550,Brawlhalla,2017-10-17,Blue Mammoth Games,Ubisoft,"Action, Indie, Free To Play","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together","windows, mac",0.0,FREE,
4000,Garry's Mod,2006-11-29,Facepunch Studios,Valve,"Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Includes level editor, Includes Source SDK, Remote Play on Tablet, Family Sharing","windows, mac, linux",10500.0,KRW,
252490,Rust,2018-02-08,Facepunch Studios,Facepunch Studios,"Action, Adventure, Indie, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Valve Anti-Cheat enabled, Stats, Remote Play on Tablet","windows, mac",39.99,USD,
346110,ARK: Survival Evolved,2017-08-27,Studio Wildcard,Studio Wildcard,"Action, Adventure, Indie, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, Co-op, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Includes level editor, Remote Play on Tablet, Family Sharing","windows, mac",46.99,BRL,
413150,Stardew Valley,2016-02-26,ConcernedApe,ConcernedApe,"Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","windows, mac, linux",24.99,BRL,
242760,The Forest,2018-04-30,Endnight Games Ltd,Endnight Games Ltd,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Tracked Controller Support, VR Supported, Partial Controller Support, Steam Cloud, Family Sharing",windows,37.99,BRL,
238960,Path of Exile,2013-10-23,Grinding Gear Games,Grinding Gear Games,"Action, Adventure, Indie, Massively Multiplayer, RPG, Free To Play","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Remote Play on Tablet","windows, mac",0.0,FREE,
899770,Last Epoch,2024-02-21,Eleventh Hour Games,Eleventh Hour Games,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, In-App Purchases, Steam Cloud",windows,99.99,BRL,
1097150,Fall Guys,2020-08-03,Mediatonic,,"Action, Casual, Indie, Massively Multiplayer, Sports","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet",windows,0.0,FREE,
227300,Euro Truck Simulator 2,2012-10-12,SCS Software,SCS Software,"Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","windows, mac, linux",10.09,USD,
892970,Valheim,2021-02-02,Iron Gate AB,Coffee Stain Publishing,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Cloud, Remote Play on Tablet, Family Sharing","windows, mac, linux",26.99,CAD,
739630,Phasmophobia,2020-09-18,Kinetic Games,Kinetic Games,"Action, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Camera Comfort, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",windows,19.99,USD,
227940,Heroes & Generals,2016-10-18,TLM Partners,TLM Partners,"Action, Free To Play, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Stats, Family Sharing",windows,0.0,FREE,
252950,Rocket League®,2015-07-06,Psyonix LLC,Psyonix LLC,"Action, Indie, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",windows,0.0,FREE,
108600,Project Zomboid,2013-11-08,The Indie Stone,The Indie Stone,"Indie, RPG, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Trading Cards, Steam Workshop, Partial Controller Support, Remote Play Together, Family Sharing","windows, mac, linux",59.99,BRL,
1966720,Lethal Company,2023-10-23,Zeekerss,Zeekerss,"Action, Adventure, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing",windows,32.99,BRL,
648800,Raft,2022-06-20,Redbeet Interactive,Axolot Games,"Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing",windows,19.99,USD,
3164500,Schedule I,2025-03-24,TVGS,TVGS,"Action, Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Adjustable Text Size, Camera Comfort, Custom Volume Controls, Save Anytime, Stereo Sound, Steam Cloud, Family Sharing",windows,10.49,USD,
322330,Don't Starve Together,2016-04-21,Klei Entertainment,Klei Entertainment,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Full controller support, Steam Trading Cards, Steam Workshop, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",9.51,BRL,
477160,Human Fall Flat,2016-07-22,No Brakes Games,Curve Games,"Adventure, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Color Alternatives, Custom Volume Controls, Keyboard Only Option, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Cloud, Stats, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac",11.39,BRL,
251570,7 Days to Die,2024-07-25,The Fun Pimps,The Fun Pimps Entertainment LLC,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",121.99,BRL,
1116170,CyberCorp,2025-04-22,Megame LLC,Megame LLC,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Camera Comfort, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Partial Controller Support, Steam Cloud, Family Sharing",windows,37.59,BRL,
1326470,Sons Of The Forest,2024-02-22,Endnight Games Ltd,Newnight ,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",windows,88.99,BRL,
219990,Grim Dawn,2016-02-25,Crate Entertainment,Crate Entertainment,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing",windows,73.99,BRL,
261550,Mount & Blade II: Bannerlord,2022-10-25,TaleWorlds Entertainment,TaleWorlds Entertainment,"Action, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Remote Play on Tablet, Family Sharing",windows,199.99,BRL,
2186680,"Warhammer 40,000: Rogue Trader",2023-12-07,Owlcat Games,Owlcat Games,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing","windows, mac",124.99,BRL,
526870,Satisfactory,2024-09-10,Coffee Stain Studios,Coffee Stain Publishing,"Adventure, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Family Sharing",windows,107.99,BRL,
632360,Risk of Rain 2,2020-08-11,Hopoo Games,Gearbox Publishing,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",windows,59.99,BRL,
204360,Castle Crashers®,2012-09-26,The Behemoth,The Behemoth,"Action, Adventure, Casual, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac",24.99,BRL,
322170,Geometry Dash,2014-12-22,RobTop Games,RobTop Games,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Family Sharing","windows, mac",4.29,GBP,
224260,No More Room in Hell,2013-10-31,No More Room in Hell Team,Lever Games,"Action, Indie, Free To Play","Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Captions available, VR Support, Steam Workshop, Partial Controller Support, Steam Cloud, Valve Anti-Cheat enabled, Includes level editor, Includes Source SDK","windows, linux",0.0,FREE,
367520,Hollow Knight,2017-02-24,Team Cherry,Team Cherry,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac, linux",46.99,BRL,
301520,Robocraft,2017-08-24,Freejam,Freejam,"Action, Indie, Massively Multiplayer, RPG, Simulation, Free To Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing","windows, mac, linux",0.0,FREE,
466240,Deceit,2017-03-03,World Makers,World Makers,"Action, Indie, Free To Play","Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet",windows,0.0,FREE,
278360,A Story About My Uncle,2014-05-28,Gone North Games,Coffee Stain Publishing,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","windows, mac, linux",55.79,BRL,
264710,Subnautica,2018-01-23,Unknown Worlds Entertainment,Unknown Worlds Entertainment,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, VR Support, Steam Cloud, Remote Play on TV, Family Sharing","windows, mac",83.41,BRL,
370910,Kathy Rain,2016-05-05,Clifftop Games,Raw Fury,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","windows, mac",32.99,BRL,
275390,Guacamelee! Super Turbo Championship Edition,2014-08-21,DrinkBox Studios,DrinkBox Studios,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",windows,46.99,BRL,
2881650,Content Warning,2024-04-01,Wilnyl,Landfall,"Action, Adventure, Indie","Multi-player, Co-op, Online Co-op, Partial Controller Support, Steam Cloud, Family Sharing",windows,26.49,BRL,
1229490,ULTRAKILL,,"Arsi ""Hakita"" Patala",New Blood Interactive,"Ação, Indie, Acesso Antecipado","Um jogador, Compat. total com controle, Nuvem Steam, Compartilhamento em família",windows,44.99,BRL,
219640,Chivalry: Medieval Warfare,2012-10-16,Torn Banner Studios,Torn Banner Studios,"Action, Indie","Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Valve Anti-Cheat enabled, Includes level editor, Remote Play on TV, Family Sharing","windows, mac, linux",9.19,BRL,
244210,Assetto Corsa,2014-12-19,Kunos Simulazioni,Kunos Simulazioni,"Indie, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, VR Supported, Partial Controller Support, Steam Leaderboards, Includes level editor, Family Sharing",windows,14.99,BRL,
1794680,Vampire Survivors,2022-10-20,poncle,poncle,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","windows, mac",12.99,BRL,
363970,Clicker Heroes,2015-05-13,Playsaurus,Playsaurus,"Adventure, Casual, Indie, RPG, Simulation, Strategy, Free To Play","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Stats","windows, mac",0.0,FREE,
1782210,Crab Game,2021-10-29,Dani,Dani,"Action, Casual, Free To Play, Indie, Racing","Multi-player, PvP, Online PvP, Co-op, Online Co-op","windows, mac, linux",0.0,FREE,
1145360,Hades,2020-09-17,Supergiant Games,Supergiant Games,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","windows, mac",73.99,BRL,
1086940,Baldur's Gate 3,2023-08-03,Larian Studios,Larian Studios,"Adventure, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Stereo Sound, Subtitle Options, Surround Sound, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","windows, mac",59.99,USD,
552990,World of Warships,2017-11-15,Wargaming Group Limited,Wargaming Group Limited,"Action, Massively Multiplayer, Simulation, Strategy, Free To Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud",windows,0.0,FREE,
444090,Paladins®,2018-05-08,Evil Mojo Games,Hi-Rez Studios,"Action, Adventure, Massively Multiplayer, Strategy, Free To Play","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Remote Play on Phone, Remote Play on Tablet",windows,0.0,FREE,
227940,Heroes & Generals,2016-10-18,TLM Partners,TLM Partners,"Action, Free To Play, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Stats, Family Sharing",windows,0.0,FREE,
